,cluster,node_name,cpu_cat,eff_class,count,node_count,percentage
83,0,f006f6ea,idle, extremely inefficient,2106,24727,8.517005702268774
84,0,f006f6ea,idle,inefficient,10253,24727,41.46479556759817
85,0,f006f6ea,idle,slightly inefficient,12330,24727,49.864520564565055
86,0,f006f6ea,low, extremely inefficient,1,24727,0.004044162251789541
87,0,f006f6ea,low,efficient,15,24727,0.06066243377684312
88,0,f006f6ea,low,slightly inefficient,21,24727,0.08492740728758039
89,0,f006f6ea,medium,efficient,1,24727,0.004044162251789541
90,0,f301a5e3,idle, extremely inefficient,5408,5754,93.98679179701077
91,0,f301a5e3,idle,inefficient,346,5754,6.013208202989225
92,1,2dbc131e,idle, extremely inefficient,5,22917,0.021817864467425927
93,1,2dbc131e,idle,inefficient,11000,22917,47.999301828337046
94,1,2dbc131e,idle,slightly inefficient,11302,22917,49.31710084216957
95,1,2dbc131e,low,efficient,162,22917,0.7068988087446001
96,1,2dbc131e,low,slightly inefficient,444,22917,1.9374263647074224
97,1,2dbc131e,medium,efficient,4,22917,0.017454291573940742
98,1,341872a6,idle,inefficient,10745,12277,87.52138144497842
99,1,341872a6,idle,slightly inefficient,1503,12277,12.24240449621243
100,1,341872a6,low,efficient,3,12277,0.02443593711818848
101,1,341872a6,low,slightly inefficient,26,12277,0.21177812169096685
102,1,5180b174,idle, extremely inefficient,2,13271,0.015070454374199382
103,1,5180b174,idle,inefficient,10380,13271,78.2156582020948
104,1,5180b174,idle,slightly inefficient,2744,13271,20.67666340140155
105,1,5180b174,low,efficient,3,13271,0.022605681561299072
106,1,5180b174,low,slightly inefficient,140,13271,1.0549318061939568
107,1,5180b174,medium,efficient,2,13271,0.015070454374199382
108,1,5333662e,idle, extremely inefficient,2132,21754,9.800496460421073
109,1,5333662e,idle,efficient,1,21754,0.004596855750666544
110,1,5333662e,idle,inefficient,11132,21754,51.17219821641997
111,1,5333662e,idle,slightly inefficient,8479,21754,38.976739909901625
112,1,5333662e,low,efficient,6,21754,0.027581134503999266
113,1,5333662e,low,slightly inefficient,3,21754,0.013790567251999633
114,1,5333662e,medium,efficient,1,21754,0.004596855750666544
115,1,6fdf4d0d,extreme, extremely inefficient,606,15901,3.8110810640840196
116,1,6fdf4d0d,high, extremely inefficient,5466,15901,34.37519652852022
117,1,6fdf4d0d,low, extremely inefficient,1990,15901,12.514936167536634
118,1,6fdf4d0d,medium, extremely inefficient,2570,15901,16.162505502798567
119,1,6fdf4d0d,very_high, extremely inefficient,5269,15901,33.13628073706057
120,1,8674a4f2,idle, extremely inefficient,3,17644,0.017002947177510767
121,1,8674a4f2,idle,efficient,6,17644,0.034005894355021535
122,1,8674a4f2,idle,inefficient,11874,17644,67.29766492858762
123,1,8674a4f2,idle,slightly inefficient,5309,17644,30.08954885513489
124,1,8674a4f2,low,efficient,48,17644,0.2720471548401723
125,1,8674a4f2,low,slightly inefficient,403,17644,2.2840625708456135
126,1,8674a4f2,medium,efficient,1,17644,0.005667649059170256
